"669"	"104"	"65"	"上传资料"	"5"	"2019-8-6 06:06:03"	"1"	"2019-8-6 06:06:03"	"1"	"0"	"5"
"670"	"104"	"65"	"客户经理初审"	"6"	"2019-8-6 06:06:03"	"1"	"2019-8-6 06:06:03"	"1"	"1"	"12"
"671"	"104"	"65"	"商务经理资信评估"	"7"	"2019-8-6 06:06:03"	"1"	"2019-8-6 06:06:03"	"1"	"1"	"13"
"672"	"104"	"65"	"项目风险评估"	"8"	"2019-8-6 06:06:03"	"1"	"2019-8-6 06:06:03"	"1"	"1"	"14"
"673"	"104"	"65"	"初步方案"	"9"	"2019-8-6 06:06:03"	"1"	"2019-8-6 06:06:03"	"1"	"1"	"15"
"674"	"104"	"65"	"准备资料"	"10"	"2019-8-6 06:06:03"	"1"	"2019-8-6 06:06:03"	"1"	"1"	"16"
"675"	"104"	"65"	"客户经理审核"	"11"	"2019-8-6 06:06:03"	"1"	"2019-8-6 06:06:03"	"1"	"1"	"17"
"676"	"104"	"65"	"风控经理审核"	"12"	"2019-8-6 06:06:03"	"1"	"2019-8-6 06:06:03"	"1"	"1"	"18"
"677"	"104"	"65"	"补充资料"	"13"	"2019-8-6 06:06:03"	"1"	"2019-8-6 06:06:03"	"1"	"1"	"19"
"678"	"104"	"65"	"财务经理审核"	"14"	"2019-8-6 06:06:03"	"1"	"2019-8-6 06:06:03"	"1"	"1"	"20"
"679"	"104"	"65"	"风控总经理审批"	"15"	"2019-8-6 06:06:03"	"1"	"2019-8-6 06:06:03"	"1"	"1"	"21"
"680"	"104"	"66"	"业务申请"	"1"	"2019-8-6 06:06:03"	"1"	"2019-8-6 06:06:03"	"1"	"1"	"22"
"681"	"104"	"66"	"收票银行"	"2"	"2019-8-6 06:06:03"	"1"	"2019-8-6 06:06:03"	"1"	"1"	"23"
"682"	"104"	"66"	"审批"	"3"	"2019-8-6 06:06:03"	"1"	"2019-8-6 06:06:03"	"1"	"1"	"24"
"696"	"106"	"68"	"个人信息"	"1"	"2019-8-6 08:21:09"	"1"	"2019-8-6 08:21:09"	"1"	"1"	"1"
"697"	"106"	"68"	"项目授信额度申请"	"2"	"2019-8-6 08:21:09"	"1"	"2019-8-6 08:21:09"	"1"	"1"	"2"
"698"	"106"	"68"	"申请人与工程公司关系"	"3"	"2019-8-6 08:21:09"	"1"	"2019-8-6 08:21:09"	"1"	"1"	"3"
"699"	"106"	"68"	"情况说明"	"4"	"2019-8-6 08:21:09"	"1"	"2019-8-6 08:21:09"	"1"	"1"	"4"
"700"	"106"	"68"	"上传资料"	"5"	"2019-8-6 08:21:09"	"1"	"2019-8-6 08:21:09"	"1"	"0"	"5"
"701"	"106"	"68"	"客户经理初审"	"6"	"2019-8-6 08:21:09"	"1"	"2019-8-6 08:21:09"	"1"	"1"	"12"
"702"	"106"	"68"	"商务经理资信评估"	"7"	"2019-8-6 08:21:09"	"1"	"2019-8-6 08:21:09"	"1"	"1"	"13"
"703"	"106"	"68"	"项目风险评估"	"8"	"2019-8-6 08:21:09"	"1"	"2019-8-6 08:21:09"	"1"	"1"	"14"
"704"	"106"	"68"	"初步方案"	"9"	"2019-8-6 08:21:09"	"1"	"2019-8-6 08:21:09"	"1"	"1"	"15"
"705"	"106"	"68"	"准备资料"	"10"	"2019-8-6 08:21:09"	"1"	"2019-8-6 08:21:09"	"1"	"1"	"16"
"706"	"106"	"68"	"客户经理审核"	"11"	"2019-8-6 08:21:09"	"1"	"2019-8-6 08:21:09"	"1"	"1"	"17"
"707"	"106"	"68"	"风控经理审核"	"12"	"2019-8-6 08:21:09"	"1"	"2019-8-6 08:21:09"	"1"	"1"	"18"
"708"	"106"	"68"	"补充资料"	"13"	"2019-8-6 08:21:09"	"1"	"2019-8-6 08:21:09"	"1"	"1"	"19"
"709"	"106"	"68"	"财务经理审核"	"14"	"2019-8-6 08:21:09"	"1"	"2019-8-6 08:21:09"	"1"	"1"	"20"
"710"	"106"	"68"	"风控总经理审批"	"15"	"2019-8-6 08:21:09"	"1"	"2019-8-6 08:21:09"	"1"	"1"	"21"
"711"	"106"	"69"	"业务申请"	"1"	"2019-8-6 08:21:09"	"1"	"2019-8-6 08:21:09"	"1"	"1"	"22"
"712"	"106"	"69"	"收票银行"	"2"	"2019-8-6 08:21:09"	"1"	"2019-8-6 08:21:09"	"1"	"1"	"23"
"713"	"106"	"69"	"审批"	"3"	"2019-8-6 08:21:09"	"1"	"2019-8-6 08:21:09"	"1"	"1"	"24"
"727"	"108"	"71"	"个人信息"	"1"	"2019-8-6 09:02:06"	"1"	"2019-8-6 09:02:06"	"1"	"1"	"1"
"728"	"108"	"71"	"项目授信额度申请"	"2"	"2019-8-6 09:02:06"	"1"	"2019-8-6 09:02:06"	"1"	"1"	"2"
"729"	"108"	"71"	"申请人与工程公司关系"	"3"	"2019-8-6 09:02:06"	"1"	"2019-8-6 09:02:06"	"1"	"1"	"3"
"730"	"108"	"71"	"情况说明"	"4"	"2019-8-6 09:02:06"	"1"	"2019-8-6 09:02:06"	"1"	"1"	"4"
"731"	"108"	"71"	"上传资料"	"5"	"2019-8-6 09:02:06"	"1"	"2019-8-6 09:02:06"	"1"	"0"	"5"
"732"	"108"	"71"	"客户经理初审"	"6"	"2019-8-6 09:02:06"	"1"	"2019-8-6 09:02:06"	"1"	"1"	"12"
"733"	"108"	"71"	"商务经理资信评估"	"7"	"2019-8-6 09:02:06"	"1"	"2019-8-6 09:02:06"	"1"	"1"	"13"
"734"	"108"	"71"	"项目风险评估"	"8"	"2019-8-6 09:02:06"	"1"	"2019-8-6 09:02:06"	"1"	"1"	"14"
"735"	"108"	"71"	"初步方案"	"9"	"2019-8-6 09:02:06"	"1"	"2019-8-6 09:02:06"	"1"	"1"	"15"
"736"	"108"	"71"	"准备资料"	"10"	"2019-8-6 09:02:06"	"1"	"2019-8-6 09:02:06"	"1"	"1"	"16"
"737"	"108"	"71"	"客户经理审核"	"11"	"2019-8-6 09:02:06"	"1"	"2019-8-6 09:02:06"	"1"	"1"	"17"
"738"	"108"	"71"	"风控经理审核"	"12"	"2019-8-6 09:02:06"	"1"	"2019-8-6 09:02:06"	"1"	"1"	"18"
"739"	"108"	"71"	"补充资料"	"13"	"2019-8-6 09:02:06"	"1"	"2019-8-6 09:02:06"	"1"	"1"	"19"
"740"	"108"	"71"	"财务经理审核"	"14"	"2019-8-6 09:02:06"	"1"	"2019-8-6 09:02:06"	"1"	"1"	"20"
"741"	"108"	"71"	"风控总经理审批"	"15"	"2019-8-6 09:02:06"	"1"	"2019-8-6 09:02:06"	"1"	"1"	"21"
"742"	"108"	"72"	"业务申请"	"1"	"2019-8-6 09:02:06"	"1"	"2019-8-6 09:02:06"	"1"	"1"	"22"
"743"	"108"	"72"	"收票银行"	"2"	"2019-8-6 09:02:06"	"1"	"2019-8-6 09:02:06"	"1"	"1"	"23"
"744"	"108"	"72"	"审批"	"3"	"2019-8-6 09:02:06"	"1"	"2019-8-6 09:02:06"	"1"	"1"	"24"
"758"	"109"	"74"	"个人信息"	"1"	"2019-8-7 07:16:11"	"1"	"2019-8-7 07:16:11"	"1"	"1"	"1"
"759"	"109"	"74"	"项目授信额度申请"	"2"	"2019-8-7 07:16:11"	"1"	"2019-8-7 07:16:11"	"1"	"1"	"2"
"760"	"109"	"74"	"申请人与工程公司关系"	"3"	"2019-8-7 07:16:11"	"1"	"2019-8-7 07:16:11"	"1"	"1"	"3"
"761"	"109"	"74"	"情况说明"	"4"	"2019-8-7 07:16:11"	"1"	"2019-8-7 07:16:11"	"1"	"1"	"4"
"762"	"109"	"74"	"上传资料"	"5"	"2019-8-7 07:16:11"	"1"	"2019-8-7 07:16:11"	"1"	"0"	"5"
"763"	"109"	"74"	"客户经理初审"	"6"	"2019-8-7 07:16:11"	"1"	"2019-8-7 07:16:11"	"1"	"1"	"12"
"764"	"109"	"74"	"商务经理资信评估"	"7"	"2019-8-7 07:16:11"	"1"	"2019-8-7 07:16:11"	"1"	"1"	"13"
"765"	"109"	"74"	"项目风险评估"	"8"	"2019-8-7 07:16:11"	"1"	"2019-8-7 07:16:11"	"1"	"1"	"14"
"766"	"109"	"74"	"初步方案"	"9"	"2019-8-7 07:16:11"	"1"	"2019-8-7 07:16:11"	"1"	"1"	"15"
"767"	"109"	"74"	"准备资料"	"10"	"2019-8-7 07:16:11"	"1"	"2019-8-7 07:16:11"	"1"	"1"	"16"
"768"	"109"	"74"	"客户经理审核"	"11"	"2019-8-7 07:16:11"	"1"	"2019-8-7 07:16:11"	"1"	"1"	"17"
"769"	"109"	"74"	"风控经理审核"	"12"	"2019-8-7 07:16:11"	"1"	"2019-8-7 07:16:11"	"1"	"1"	"18"
"770"	"109"	"74"	"补充资料"	"13"	"2019-8-7 07:16:11"	"1"	"2019-8-7 07:16:11"	"1"	"1"	"19"
"771"	"109"	"74"	"财务经理审核"	"14"	"2019-8-7 07:16:11"	"1"	"2019-8-7 07:16:11"	"1"	"1"	"20"
"772"	"109"	"74"	"风控总经理审批"	"15"	"2019-8-7 07:16:11"	"1"	"2019-8-7 07:16:11"	"1"	"1"	"21"
"773"	"109"	"75"	"业务申请"	"1"	"2019-8-7 07:16:11"	"1"	"2019-8-7 07:16:11"	"1"	"1"	"22"
"774"	"109"	"75"	"收票银行"	"2"	"2019-8-7 07:16:11"	"1"	"2019-8-7 07:16:11"	"1"	"1"	"23"
"775"	"109"	"75"	"审批"	"3"	"2019-8-7 07:16:11"	"1"	"2019-8-7 07:16:11"	"1"	"1"	"24"
"789"	"110"	"77"	"个人信息"	"1"	"2019-8-7 07:26:33"	"1"	"2019-8-7 07:26:33"	"1"	"1"	"1"
"790"	"110"	"77"	"项目授信额度申请"	"2"	"2019-8-7 07:26:33"	"1"	"2019-8-7 07:26:33"	"1"	"1"	"2"
"791"	"110"	"77"	"申请人与工程公司关系"	"3"	"2019-8-7 07:26:33"	"1"	"2019-8-7 07:26:33"	"1"	"1"	"3"
"792"	"110"	"77"	"情况说明"	"4"	"2019-8-7 07:26:33"	"1"	"2019-8-7 07:26:33"	"1"	"1"	"4"
"793"	"110"	"77"	"上传资料"	"5"	"2019-8-7 07:26:33"	"1"	"2019-8-7 07:26:33"	"1"	"0"	"5"
"794"	"110"	"77"	"客户经理初审"	"6"	"2019-8-7 07:26:33"	"1"	"2019-8-7 07:26:33"	"1"	"1"	"12"
"795"	"110"	"77"	"商务经理资信评估"	"7"	"2019-8-7 07:26:33"	"1"	"2019-8-7 07:26:33"	"1"	"1"	"13"
"796"	"110"	"77"	"项目风险评估"	"8"	"2019-8-7 07:26:33"	"1"	"2019-8-7 07:26:33"	"1"	"1"	"14"
"797"	"110"	"77"	"初步方案"	"9"	"2019-8-7 07:26:33"	"1"	"2019-8-7 07:26:33"	"1"	"1"	"15"
"798"	"110"	"77"	"准备资料"	"10"	"2019-8-7 07:26:33"	"1"	"2019-8-7 07:26:33"	"1"	"1"	"16"
"799"	"110"	"77"	"客户经理审核"	"11"	"2019-8-7 07:26:33"	"1"	"2019-8-7 07:26:33"	"1"	"1"	"17"
"800"	"110"	"77"	"风控经理审核"	"12"	"2019-8-7 07:26:33"	"1"	"2019-8-7 07:26:33"	"1"	"1"	"18"
"801"	"110"	"77"	"补充资料"	"13"	"2019-8-7 07:26:33"	"1"	"2019-8-7 07:26:33"	"1"	"1"	"19"
"802"	"110"	"77"	"财务经理审核"	"14"	"2019-8-7 07:26:33"	"1"	"2019-8-7 07:26:33"	"1"	"1"	"20"
"803"	"110"	"77"	"风控总经理审批"	"15"	"2019-8-7 07:26:33"	"1"	"2019-8-7 07:26:33"	"1"	"1"	"21"
"804"	"110"	"78"	"业务申请"	"1"	"2019-8-7 07:26:33"	"1"	"2019-8-7 07:26:33"	"1"	"1"	"22"
"805"	"110"	"78"	"收票银行"	"2"	"2019-8-7 07:26:33"	"1"	"2019-8-7 07:26:33"	"1"	"1"	"23"
"806"	"110"	"78"	"审批"	"3"	"2019-8-7 07:26:33"	"1"	"2019-8-7 07:26:33"	"1"	"1"	"24"
"820"	"111"	"80"	"个人信息"	"1"	"2019-8-8 07:14:06"	"1"	"2019-8-8 07:14:06"	"1"	"1"	"1"
"821"	"111"	"80"	"项目授信额度申请"	"2"	"2019-8-8 07:14:06"	"1"	"2019-8-8 07:14:06"	"1"	"1"	"2"
"822"	"111"	"80"	"申请人与工程公司关系"	"3"	"2019-8-8 07:14:06"	"1"	"2019-8-8 07:14:06"	"1"	"1"	"3"
"823"	"111"	"80"	"情况说明"	"4"	"2019-8-8 07:14:06"	"1"	"2019-8-8 07:14:06"	"1"	"1"	"4"
"824"	"111"	"80"	"上传资料"	"5"	"2019-8-8 07:14:06"	"1"	"2019-8-8 07:14:06"	"1"	"0"	"5"
"825"	"111"	"80"	"客户经理初审"	"6"	"2019-8-8 07:14:06"	"1"	"2019-8-8 07:14:06"	"1"	"1"	"12"
"826"	"111"	"80"	"商务经理资信评估"	"7"	"2019-8-8 07:14:06"	"1"	"2019-8-8 07:14:06"	"1"	"1"	"13"
"827"	"111"	"80"	"项目风险评估"	"8"	"2019-8-8 07:14:06"	"1"	"2019-8-8 07:14:06"	"1"	"1"	"14"
"828"	"111"	"80"	"初步方案"	"9"	"2019-8-8 07:14:06"	"1"	"2019-8-8 07:14:06"	"1"	"1"	"15"
"829"	"111"	"80"	"准备资料"	"10"	"2019-8-8 07:14:06"	"1"	"2019-8-8 07:14:06"	"1"	"1"	"16"
"830"	"111"	"80"	"客户经理审核"	"11"	"2019-8-8 07:14:06"	"1"	"2019-8-8 07:14:06"	"1"	"1"	"17"
"831"	"111"	"80"	"风控经理审核"	"12"	"2019-8-8 07:14:06"	"1"	"2019-8-8 07:14:06"	"1"	"1"	"18"
"832"	"111"	"80"	"补充资料"	"13"	"2019-8-8 07:14:06"	"1"	"2019-8-8 07:14:06"	"1"	"1"	"19"
"833"	"111"	"80"	"财务经理审核"	"14"	"2019-8-8 07:14:06"	"1"	"2019-8-8 07:14:06"	"1"	"1"	"20"
"834"	"111"	"80"	"风控总经理审批"	"15"	"2019-8-8 07:14:06"	"1"	"2019-8-8 07:14:06"	"1"	"1"	"21"
"835"	"111"	"81"	"业务申请"	"1"	"2019-8-8 07:14:06"	"1"	"2019-8-8 07:14:06"	"1"	"1"	"22"
"836"	"111"	"81"	"收票银行"	"2"	"2019-8-8 07:14:06"	"1"	"2019-8-8 07:14:06"	"1"	"1"	"23"
"837"	"111"	"81"	"审批"	"3"	"2019-8-8 07:14:06"	"1"	"2019-8-8 07:14:06"	"1"	"1"	"24"
"851"	"112"	"83"	"个人信息"	"1"	"2019-8-8 07:43:32"	"1"	"2019-8-8 07:43:32"	"1"	"1"	"1"
"852"	"112"	"83"	"项目授信额度申请"	"2"	"2019-8-8 07:43:32"	"1"	"2019-8-8 07:43:32"	"1"	"1"	"2"
"853"	"112"	"83"	"申请人与工程公司关系"	"3"	"2019-8-8 07:43:32"	"1"	"2019-8-8 07:43:32"	"1"	"1"	"3"
"854"	"112"	"83"	"情况说明"	"4"	"2019-8-8 07:43:32"	"1"	"2019-8-8 07:43:32"	"1"	"1"	"4"
"855"	"112"	"83"	"上传资料"	"5"	"2019-8-8 07:43:32"	"1"	"2019-8-8 07:43:32"	"1"	"0"	"5"
"856"	"112"	"83"	"客户经理初审"	"6"	"2019-8-8 07:43:32"	"1"	"2019-8-8 07:43:32"	"1"	"1"	"12"
"857"	"112"	"83"	"商务经理资信评估"	"7"	"2019-8-8 07:43:32"	"1"	"2019-8-8 07:43:32"	"1"	"1"	"13"
"858"	"112"	"83"	"项目风险评估"	"8"	"2019-8-8 07:43:32"	"1"	"2019-8-8 07:43:32"	"1"	"1"	"14"
"859"	"112"	"83"	"初步方案"	"9"	"2019-8-8 07:43:32"	"1"	"2019-8-8 07:43:32"	"1"	"1"	"15"
"860"	"112"	"83"	"准备资料"	"10"	"2019-8-8 07:43:32"	"1"	"2019-8-8 07:43:32"	"1"	"1"	"16"
"861"	"112"	"83"	"客户经理审核"	"11"	"2019-8-8 07:43:32"	"1"	"2019-8-8 07:43:32"	"1"	"1"	"17"
"862"	"112"	"83"	"风控经理审核"	"12"	"2019-8-8 07:43:32"	"1"	"2019-8-8 07:43:32"	"1"	"1"	"18"
"863"	"112"	"83"	"补充资料"	"13"	"2019-8-8 07:43:32"	"1"	"2019-8-8 07:43:32"	"1"	"1"	"19"
"864"	"112"	"83"	"财务经理审核"	"14"	"2019-8-8 07:43:32"	"1"	"2019-8-8 07:43:32"	"1"	"1"	"20"
"865"	"112"	"83"	"风控总经理审批"	"15"	"2019-8-8 07:43:32"	"1"	"2019-8-8 07:43:32"	"1"	"1"	"21"
"866"	"112"	"84"	"业务申请"	"1"	"2019-8-8 07:43:32"	"1"	"2019-8-8 07:43:32"	"1"	"1"	"22"
"867"	"112"	"84"	"收票银行"	"2"	"2019-8-8 07:43:32"	"1"	"2019-8-8 07:43:32"	"1"	"1"	"23"
"868"	"112"	"84"	"审批"	"3"	"2019-8-8 07:43:32"	"1"	"2019-8-8 07:43:32"	"1"	"1"	"24"
"882"	"113"	"86"	"个人信息"	"1"	"2019-8-13 02:15:31"	"1"	"2019-8-13 02:15:31"	"1"	"1"	"1"
"883"	"113"	"86"	"项目授信额度申请"	"2"	"2019-8-13 02:15:31"	"1"	"2019-8-13 02:15:31"	"1"	"1"	"2"
"884"	"113"	"86"	"申请人与工程公司关系"	"3"	"2019-8-13 02:15:31"	"1"	"2019-8-13 02:15:31"	"1"	"1"	"3"
"885"	"113"	"86"	"情况说明"	"4"	"2019-8-13 02:15:31"	"1"	"2019-8-13 02:15:31"	"1"	"1"	"4"
"886"	"113"	"86"	"上传资料"	"5"	"2019-8-13 02:15:31"	"1"	"2019-8-13 02:15:31"	"1"	"0"	"5"
"887"	"113"	"86"	"客户经理初审"	"6"	"2019-8-13 02:15:31"	"1"	"2019-8-13 02:15:31"	"1"	"1"	"12"
"888"	"113"	"86"	"商务经理资信评估"	"7"	"2019-8-13 02:15:31"	"1"	"2019-8-13 02:15:31"	"1"	"1"	"13"
"889"	"113"	"86"	"项目风险评估"	"8"	"2019-8-13 02:15:31"	"1"	"2019-8-13 02:15:31"	"1"	"1"	"14"
"890"	"113"	"86"	"初步方案"	"9"	"2019-8-13 02:15:31"	"1"	"2019-8-13 02:15:31"	"1"	"1"	"15"
"891"	"113"	"86"	"准备资料"	"10"	"2019-8-13 02:15:31"	"1"	"2019-8-13 02:15:31"	"1"	"1"	"16"
"892"	"113"	"86"	"客户经理审核"	"11"	"2019-8-13 02:15:31"	"1"	"2019-8-13 02:15:31"	"1"	"1"	"17"
"893"	"113"	"86"	"风控经理审核"	"12"	"2019-8-13 02:15:31"	"1"	"2019-8-13 02:15:31"	"1"	"1"	"18"
"894"	"113"	"86"	"补充资料"	"13"	"2019-8-13 02:15:31"	"1"	"2019-8-13 02:15:31"	"1"	"1"	"19"
"895"	"113"	"86"	"财务经理审核"	"14"	"2019-8-13 02:15:31"	"1"	"2019-8-13 02:15:31"	"1"	"1"	"20"
"896"	"113"	"86"	"风控总经理审批"	"15"	"2019-8-13 02:15:31"	"1"	"2019-8-13 02:15:31"	"1"	"1"	"21"
"897"	"113"	"87"	"业务申请"	"1"	"2019-8-13 02:15:31"	"1"	"2019-8-13 02:15:31"	"1"	"1"	"22"
"898"	"113"	"87"	"收票银行"	"2"	"2019-8-13 02:15:31"	"1"	"2019-8-13 02:15:31"	"1"	"1"	"23"
"899"	"113"	"87"	"审批"	"3"	"2019-8-13 02:15:31"	"1"	"2019-8-13 02:15:31"	"1"	"1"	"24"
"913"	"114"	"89"	"个人信息"	"1"	"2019-8-14 08:05:39"	"1"	"2019-8-14 08:05:39"	"1"	"1"	"1"
"914"	"114"	"89"	"项目授信额度申请"	"2"	"2019-8-14 08:05:39"	"1"	"2019-8-14 08:05:39"	"1"	"1"	"2"
"915"	"114"	"89"	"申请人与工程公司关系"	"3"	"2019-8-14 08:05:39"	"1"	"2019-8-14 08:05:39"	"1"	"1"	"3"
"916"	"114"	"89"	"情况说明"	"4"	"2019-8-14 08:05:39"	"1"	"2019-8-14 08:05:39"	"1"	"1"	"4"
"917"	"114"	"89"	"上传资料"	"5"	"2019-8-14 08:05:39"	"1"	"2019-8-14 08:05:39"	"1"	"0"	"5"
"918"	"114"	"89"	"客户经理初审"	"6"	"2019-8-14 08:05:39"	"1"	"2019-8-14 08:05:39"	"1"	"1"	"12"
"919"	"114"	"89"	"商务经理资信评估"	"7"	"2019-8-14 08:05:39"	"1"	"2019-8-14 08:05:39"	"1"	"1"	"13"
"920"	"114"	"89"	"项目风险评估"	"8"	"2019-8-14 08:05:39"	"1"	"2019-8-14 08:05:39"	"1"	"1"	"14"
"921"	"114"	"89"	"初步方案"	"9"	"2019-8-14 08:05:39"	"1"	"2019-8-14 08:05:39"	"1"	"1"	"15"
"922"	"114"	"89"	"准备资料"	"10"	"2019-8-14 08:05:39"	"1"	"2019-8-14 08:05:39"	"1"	"1"	"16"
"923"	"114"	"89"	"客户经理审核"	"11"	"2019-8-14 08:05:39"	"1"	"2019-8-14 08:05:39"	"1"	"1"	"17"
"924"	"114"	"89"	"风控经理审核"	"12"	"2019-8-14 08:05:39"	"1"	"2019-8-14 08:05:39"	"1"	"1"	"18"
"925"	"114"	"89"	"补充资料"	"13"	"2019-8-14 08:05:39"	"1"	"2019-8-14 08:05:39"	"1"	"1"	"19"
"926"	"114"	"89"	"财务经理审核"	"14"	"2019-8-14 08:05:39"	"1"	"2019-8-14 08:05:39"	"1"	"1"	"20"
"927"	"114"	"89"	"风控总经理审批"	"15"	"2019-8-14 08:05:39"	"1"	"2019-8-14 08:05:39"	"1"	"1"	"21"
"928"	"114"	"90"	"业务申请"	"1"	"2019-8-14 08:05:39"	"1"	"2019-8-14 08:05:39"	"1"	"1"	"22"
"929"	"114"	"90"	"收票银行"	"2"	"2019-8-14 08:05:39"	"1"	"2019-8-14 08:05:39"	"1"	"1"	"23"
"930"	"114"	"90"	"审批"	"3"	"2019-8-14 08:05:39"	"1"	"2019-8-14 08:05:39"	"1"	"1"	"24"
"944"	"115"	"92"	"个人信息"	"1"	"2019-8-14 11:16:30"	"1"	"2019-8-14 11:16:30"	"1"	"1"	"1"
"945"	"115"	"92"	"项目授信额度申请"	"2"	"2019-8-14 11:16:30"	"1"	"2019-8-14 11:16:30"	"1"	"1"	"2"
"946"	"115"	"92"	"申请人与工程公司关系"	"3"	"2019-8-14 11:16:30"	"1"	"2019-8-14 11:16:30"	"1"	"1"	"3"
"947"	"115"	"92"	"情况说明"	"4"	"2019-8-14 11:16:30"	"1"	"2019-8-14 11:16:30"	"1"	"1"	"4"
"948"	"115"	"92"	"上传资料"	"5"	"2019-8-14 11:16:30"	"1"	"2019-8-14 11:16:30"	"1"	"0"	"5"
"949"	"115"	"92"	"客户经理初审"	"6"	"2019-8-14 11:16:30"	"1"	"2019-8-14 11:16:30"	"1"	"1"	"12"
"950"	"115"	"92"	"商务经理资信评估"	"7"	"2019-8-14 11:16:30"	"1"	"2019-8-14 11:16:30"	"1"	"1"	"13"
"951"	"115"	"92"	"项目风险评估"	"8"	"2019-8-14 11:16:30"	"1"	"2019-8-14 11:16:30"	"1"	"1"	"14"
"952"	"115"	"92"	"初步方案"	"9"	"2019-8-14 11:16:30"	"1"	"2019-8-14 11:16:30"	"1"	"1"	"15"
"953"	"115"	"92"	"准备资料"	"10"	"2019-8-14 11:16:30"	"1"	"2019-8-14 11:16:30"	"1"	"1"	"16"
"954"	"115"	"92"	"客户经理审核"	"11"	"2019-8-14 11:16:30"	"1"	"2019-8-14 11:16:30"	"1"	"1"	"17"
"955"	"115"	"92"	"风控经理审核"	"12"	"2019-8-14 11:16:30"	"1"	"2019-8-14 11:16:30"	"1"	"1"	"18"
"956"	"115"	"92"	"补充资料"	"13"	"2019-8-14 11:16:30"	"1"	"2019-8-14 11:16:30"	"1"	"1"	"19"
"957"	"115"	"92"	"财务经理审核"	"14"	"2019-8-14 11:16:30"	"1"	"2019-8-14 11:16:30"	"1"	"1"	"20"
"958"	"115"	"92"	"风控总经理审批"	"15"	"2019-8-14 11:16:30"	"1"	"2019-8-14 11:16:30"	"1"	"1"	"21"
"959"	"115"	"93"	"业务申请"	"1"	"2019-8-14 11:16:30"	"1"	"2019-8-14 11:16:30"	"1"	"1"	"22"
"960"	"115"	"93"	"收票银行"	"2"	"2019-8-14 11:16:30"	"1"	"2019-8-14 11:16:30"	"1"	"1"	"23"
"961"	"115"	"93"	"审批"	"3"	"2019-8-14 11:16:30"	"1"	"2019-8-14 11:16:30"	"1"	"1"	"24"
"975"	"116"	"95"	"个人信息"	"1"	"2019-8-15 02:12:09"	"1"	"2019-8-15 02:12:09"	"1"	"1"	"1"
"976"	"116"	"95"	"项目授信额度申请"	"2"	"2019-8-15 02:12:09"	"1"	"2019-8-15 02:12:09"	"1"	"1"	"2"
"977"	"116"	"95"	"申请人与工程公司关系"	"3"	"2019-8-15 02:12:09"	"1"	"2019-8-15 02:12:09"	"1"	"1"	"3"
"978"	"116"	"95"	"情况说明"	"4"	"2019-8-15 02:12:09"	"1"	"2019-8-15 02:12:09"	"1"	"1"	"4"
"979"	"116"	"95"	"上传资料"	"5"	"2019-8-15 02:12:09"	"1"	"2019-8-15 02:12:09"	"1"	"0"	"5"
"980"	"116"	"95"	"客户经理初审"	"6"	"2019-8-15 02:12:09"	"1"	"2019-8-15 02:12:09"	"1"	"1"	"12"
"981"	"116"	"95"	"商务经理资信评估"	"7"	"2019-8-15 02:12:09"	"1"	"2019-8-15 02:12:09"	"1"	"1"	"13"
"982"	"116"	"95"	"项目风险评估"	"8"	"2019-8-15 02:12:09"	"1"	"2019-8-15 02:12:09"	"1"	"1"	"14"
"983"	"116"	"95"	"初步方案"	"9"	"2019-8-15 02:12:09"	"1"	"2019-8-15 02:12:09"	"1"	"1"	"15"
"984"	"116"	"95"	"准备资料"	"10"	"2019-8-15 02:12:09"	"1"	"2019-8-15 02:12:09"	"1"	"1"	"16"
"985"	"116"	"95"	"客户经理审核"	"11"	"2019-8-15 02:12:09"	"1"	"2019-8-15 02:12:09"	"1"	"1"	"17"
"986"	"116"	"95"	"风控经理审核"	"12"	"2019-8-15 02:12:09"	"1"	"2019-8-15 02:12:09"	"1"	"1"	"18"
"987"	"116"	"95"	"补充资料"	"13"	"2019-8-15 02:12:09"	"1"	"2019-8-15 02:12:09"	"1"	"1"	"19"
"988"	"116"	"95"	"财务经理审核"	"14"	"2019-8-15 02:12:09"	"1"	"2019-8-15 02:12:09"	"1"	"1"	"20"
"989"	"116"	"95"	"风控总经理审批"	"15"	"2019-8-15 02:12:09"	"1"	"2019-8-15 02:12:09"	"1"	"1"	"21"
"990"	"116"	"96"	"业务申请"	"1"	"2019-8-15 02:12:09"	"1"	"2019-8-15 02:12:09"	"1"	"1"	"22"
"991"	"116"	"96"	"收票银行"	"2"	"2019-8-15 02:12:09"	"1"	"2019-8-15 02:12:09"	"1"	"1"	"23"
"992"	"116"	"96"	"审批"	"3"	"2019-8-15 02:12:09"	"1"	"2019-8-15 02:12:09"	"1"	"1"	"24"
"1006"	"117"	"98"	"个人信息"	"1"	"2019-8-15 02:20:38"	"1"	"2019-8-15 02:20:38"	"1"	"1"	"1"
"1007"	"117"	"98"	"项目授信额度申请"	"2"	"2019-8-15 02:20:38"	"1"	"2019-8-15 02:20:38"	"1"	"1"	"2"
"1008"	"117"	"98"	"申请人与工程公司关系"	"3"	"2019-8-15 02:20:38"	"1"	"2019-8-15 02:20:38"	"1"	"1"	"3"
"1009"	"117"	"98"	"情况说明"	"4"	"2019-8-15 02:20:38"	"1"	"2019-8-15 02:20:38"	"1"	"1"	"4"
